osm_id,osm_type,is_in,name,population,admin_level,place,boundary,longitude,latitude,geom_type
5770481483,nodes,,La Palma,,,village,,-67.5474966,9.8239629,POINT
5770481484,nodes,,El Níspero,,,village,,-67.5675809,9.8569602,POINT
5770476606,nodes,,Terrón Colorado,,,village,,-67.8030575,9.8506813,POINT
5773596518,nodes,,Cajobal,,,village,,-67.9768753,9.847341,POINT
5818210130,nodes,,Las Hermanitas,,,village,,-67.9879475,9.8362415,POINT
5818210129,nodes,,Morrocoy,,,village,,-67.9566085,9.8319284,POINT
5770475620,nodes,,Terronal,,,village,,-67.8415418,9.8132802,POINT
5372687799,nodes,,Agua Honda,,,village,,-67.8987306,9.9130832,POINT
9014236126,nodes,,,,,isolated_dwelling,,-67.6259791,9.8814378,POINT
1788514002,nodes,,Urbanización Popular Las Garcitas,"50",,neighbourhood,,-67.9329881,10.1920618,POINT
7118052979,nodes,,Guataparo,,,suburb,,-68.0581325,10.1929348,POINT
5816400574,nodes,Aguirre,La Guamita,,,suburb,,-68.2709098,10.2376651,POINT
12426890488,nodes,,El Chuponal,,,suburb,,-68.0609832,10.2806993,POINT
5784038951,nodes,Puerto Cabello,Los Lanceros,,,suburb,,-68.0895925,10.4684633,POINT
5370197999,nodes,,El Guarapo,,,village,,-68.2364362,10.2906173,POINT
5784038893,nodes,Puerto Cabello,La Sorpresa,,,suburb,,-68.0604315,10.471966,POINT
10878519425,nodes,,Los Metidos,,,hamlet,,-68.302002,10.5773017,POINT
10878526410,nodes,,Parcelamiento Paují IV,,,hamlet,,-68.346355,10.5685058,POINT
4162829993,nodes,,Barrio Nelson Ballestero,,,neighbourhood,,-68.0255961,10.1267168,POINT
4162830395,nodes,,Barrio Miguel Bello,,,neighbourhood,,-68.0235105,10.1350805,POINT
4162830396,nodes,,Barrio La Lagunita,,,neighbourhood,,-68.019274,10.1377106,POINT
4162844891,nodes,,Barrio Andrés Eloy Blanco,,,neighbourhood,,-68.0204525,10.1350893,POINT
4162821302,nodes,,Barrio Los Jardines,,,neighbourhood,,-68.0149026,10.1331795,POINT
8375551021,nodes,,Lomas de Funval,,,suburb,,-68.0176577,10.1240792,POINT
7118093161,nodes,,Ciudad Jardín Mañongo,,,quarter,,-67.9967008,10.2392445,POINT
7118093164,nodes,,El Rincón,,,quarter,,-67.9977233,10.249063,POINT
8425830109,nodes,,Tarapío,,,neighbourhood,,-68.0167462,10.2574915,POINT
8425830115,nodes,,Caprenco,,,neighbourhood,,-68.018921,10.2551139,POINT
5818216948,nodes,,Paya,,,village,,-68.045218,9.9231458,POINT
5818215139,nodes,,El Mosquitero,,,town,,-68.0925322,9.9239807,POINT
5818220001,nodes,,Amador,,,village,,-68.1976211,9.8426898,POINT
5818220549,nodes,,El Barníz,,,village,,-68.2309985,9.9745778,POINT
5370280330,nodes,,Pirapira,,,village,,-68.0643027,9.9600897,POINT
5816400074,nodes,,Algarrobal,,,village,,-68.1873858,10.0285479,POINT
5816400079,nodes,La Yaguara,Alto de Cañafístola,,,suburb,,-68.1041193,10.0499939,POINT
5370280366,nodes,,Barrera,,,town,,-68.1492643,10.0222291,POINT
12258901618,nodes,,Barrio 19 de Abril,,,quarter,,-68.0159908,10.1670766,POINT
12258865351,nodes,,Barrio La Raya,,,neighbourhood,,-68.0153879,10.1648232,POINT
12258887625,nodes,,La Florida,,,neighbourhood,,-68.0326006,10.1443005,POINT
7118058562,nodes,,Guataparo Country Club,,,neighbourhood,,-68.051528,10.1827603,POINT
7118003857,nodes,,Los  Nísperos,,,neighbourhood,,-68.0129596,10.1952049,POINT
5154800581,nodes,,Conjunto Residencial Llano Verde,,,neighbourhood,,-68.0377438,10.1478092,POINT
7118047118,nodes,,La Esmeralda,,,suburb,,-67.9708885,10.2293899,POINT
4725001327,nodes,,El Tulipán,,,neighbourhood,,-67.9603831,10.2695984,POINT
5784037898,nodes,San Diego,El Polvero,,,neighbourhood,,-67.9398823,10.2691054,POINT
8027587926,nodes,,Urbanización Tamanaco,,,suburb,,-68.308314,9.9223008,POINT
8027610273,nodes,,Zona Industrial II,,,suburb,,-68.2875343,9.9220682,POINT
9108013099,nodes,,Zona Industrial Municipal Norte,,,quarter,,-67.955761,10.1772042,POINT
1788465553,nodes,,La Vivienda Popular,,,neighbourhood,,-67.9371697,10.177982,POINT
8375545915,nodes,,Santa Rosa,,,quarter,,-68.0003749,10.1656102,POINT
3828417023,nodes,,Valle de Oro,,,suburb,,-67.9587396,10.2349808,POINT
2078292773,nodes,,Lomas del Este,,,neighbourhood,,-67.9945474,10.1931186,POINT
7118093162,nodes,,Mañongo,,,suburb,,-67.9977457,10.2344257,POINT
7258603887,nodes,,Valle de Mozanga,,,suburb,,-67.9187019,10.215875,POINT
7118052980,nodes,,El Trigal,,,suburb,,-67.99411,10.21741,POINT
2518181948,nodes,,Choroní,,,town,,-67.6124527,10.4876575,POINT
5190975273,nodes,,San Diego,,,city,,-67.9617968,10.2299896,POINT
1676439371,nodes,,Guacara,"194009",,city,,-67.8836179,10.2172127,POINT
12291930296,nodes,,Barrio Coromoto,,,quarter,,-67.622249,10.2610174,POINT
12057917853,nodes,,La Esperanza,,,quarter,,-67.604534,10.2592846,POINT
3437635569,nodes,,Sector 4,,,neighbourhood,,-67.623872,10.2810121,POINT
615101291,nodes,,El Limón,"106166",,city,,-67.6298607,10.2925851,POINT
1787209503,nodes,,Los Guayos,"149606",,city,,-67.9194222,10.1755763,POINT
10873535087,nodes,,Urbanización Santa Barbara Suite,,,neighbourhood,,-67.5429541,10.2089793,POINT
10873535078,nodes,,Barrio Pedro Leon,,,neighbourhood,,-67.5273924,10.2143073,POINT
10878950403,nodes,,Condominio San Román,,,neighbourhood,,-67.5350207,10.2119422,POINT
10878950404,nodes,,Condominio Santa Barbara,,,neighbourhood,,-67.5351059,10.2098298,POINT
10878956005,nodes,,Urb. Parque Los Samanes,,,neighbourhood,,-67.5347187,10.2084443,POINT
10878956006,nodes,,Urb. Laguna de Coropo,,,neighbourhood,,-67.5370652,10.2076852,POINT
10878204492,nodes,,El Museo,,,neighbourhood,,-67.5675247,10.2025881,POINT
10878204491,nodes,,Barrio Los Proceres,,,neighbourhood,,-67.5685108,10.1973829,POINT
10878439805,nodes,,Urb. Las Amazonas,,,neighbourhood,,-67.5658154,10.2102967,POINT
10878439806,nodes,,Conjunto Residencial Santa Rita,,,neighbourhood,,-67.5663795,10.2075193,POINT
10878491646,nodes,,Funda Coropo,,,neighbourhood,,-67.5401181,10.2017213,POINT
10873535076,nodes,,Urb. La Rosaleda,,,neighbourhood,,-67.5339334,10.2145561,POINT
10873535077,nodes,,Conjunto Residencial Los Girasoles,,,neighbourhood,,-67.5318256,10.2142716,POINT
10873535084,nodes,,Urb. SAn Antonio,,,neighbourhood,,-67.5430528,10.2116425,POINT
10873535086,nodes,,Urb. La Arboleda,,,neighbourhood,,-67.5451503,10.2115511,POINT
10873535095,nodes,,El Reverdecer,,,neighbourhood,,-67.5524995,10.2094217,POINT
10873535069,nodes,,Urb. Las Bromelias,,,neighbourhood,,-67.5440586,10.2141484,POINT
10873535070,nodes,,Los Ovejos,,,neighbourhood,,-67.5428941,10.21429,POINT
10873535071,nodes,,Barrio El Eden,,,neighbourhood,,-67.5416884,10.2145013,POINT
10873535072,nodes,,Conjunto Residencial Doña Juana,,,neighbourhood,,-67.5397369,10.2140843,POINT
10873535073,nodes,,Urb. Villa Esperanza,,,neighbourhood,,-67.5383232,10.2144969,POINT
10873535079,nodes,,Urb. Garza Blanca,,,neighbourhood,,-67.5327017,10.211504,POINT
10873535080,nodes,,Humberto Trejo,,,neighbourhood,,-67.5362286,10.2122982,POINT
10873535081,nodes,,Prados del Sur,,,neighbourhood,,-67.537524,10.2114034,POINT
10873535082,nodes,,Caridad del Cobre 1,,,neighbourhood,,-67.5398029,10.2112211,POINT
10873535083,nodes,,7 de Octubre,,,neighbourhood,,-67.540743,10.2116793,POINT
10873535085,nodes,,Urb. La Arboleda,,,neighbourhood,,-67.5442159,10.2115448,POINT
10873535088,nodes,,Urb. Parque Jardin,,,neighbourhood,,-67.5442391,10.2088398,POINT
10873535089,nodes,,Urb. Los Tamarindos,,,neighbourhood,,-67.5455536,10.2091023,POINT
10873535090,nodes,,Rafael Dordelys,,,neighbourhood,,-67.5466081,10.2090564,POINT
10873535091,nodes,,Conjunto Residencial y Comercial Villa Morita,,,neighbourhood,,-67.5479687,10.2092486,POINT
10873535092,nodes,,Barrio La Conquista,,,neighbourhood,,-67.5490922,10.2100845,POINT
10873535093,nodes,,Urb. Villas El Angel,,,neighbourhood,,-67.5508453,10.211274,POINT
10873535094,nodes,,Residencias Canarias,,,neighbourhood,,-67.5515087,10.2086697,POINT
10873535098,nodes,,Barrio La Paz,,,neighbourhood,,-67.5538189,10.2126008,POINT
9111866138,nodes,,Los Hornos,,,suburb,,-67.5614333,10.154721,POINT
5411239102,nodes,,Base Libertador,,,suburb,,-67.5622351,10.1726325,POINT
4190277312,nodes,,Urbanizacion El Portal del Valle,,,neighbourhood,,-67.5352362,10.2197239,POINT
4190294202,nodes,,Urbanizacion Quinta Grande,,,neighbourhood,,-67.5340851,10.219312,POINT
2756820692,nodes,,Palo Negro,,,city,,-67.5534347,10.1630257,POINT
3575812677,nodes,,Santa Rita,"151245",,city,,-67.5587748,10.2068719,POINT
12060154142,nodes,,Barrio Santa Rosa,,,quarter,,-67.6102121,10.2460939,POINT
9780304736,nodes,,Brisas del Lago,,,suburb,,-67.6182267,10.2245602,POINT
5820617868,nodes,,Agua Blanca,,,village,,-68.1969667,9.9688718,POINT
5818215140,nodes,,Guafalito,,,village,,-68.0633712,9.9687978,POINT
5818220268,nodes,,Caño Muerto,,,village,,-68.2255483,9.9081913,POINT
5818217800,nodes,,La Araguata,,,village,,-68.0704737,9.9208947,POINT
5818218333,nodes,,Los Pegones,,,village,,-68.3347035,9.8757645,POINT
5370281642,nodes,,Chirguita,,,village,,-68.2233683,9.966356,POINT
5370280331,nodes,,La Arenosa,,,town,,-68.0881635,9.9950228,POINT
5816400073,nodes,,El Escondido,,,village,,-68.1615186,10.0410565,POINT
5784038912,nodes,Puerto Cabello,Rancho Grande,,,suburb,,-68.0070953,10.4581269,POINT
7118160936,nodes,,Bárbula,,,suburb,,-68.0165795,10.2863478,POINT
5370348145,nodes,,El Cambur,,,town,,-68.1051463,10.3956698,POINT
9105613138,nodes,,Barrio Bartolomé Salóm,,,quarter,,-68.032482,10.4693811,POINT
2671375604,nodes,,Ocumare de La Costa,,,town,,-67.7680815,10.4620171,POINT
5820618101,nodes,,Las Piñas,,,village,,-68.2289064,9.8652104,POINT
5818216947,nodes,,Riachón,,,village,,-68.0471385,9.9456556,POINT
5370281630,nodes,,Agua Linda,,,village,,-68.161463,9.9525923,POINT
5773594642,nodes,,El Zancudo,,,village,,-67.8835988,9.9581568,POINT
5773597446,nodes,,El Tesoro,,,village,,-67.951684,9.952609,POINT
5372687800,nodes,,Barrancones,,,village,,-67.9116588,9.954013,POINT
5773377019,nodes,,Juaniquero,,,village,,-67.7387703,9.9333018,POINT
5770477691,nodes,,El Guásimo,,,village,,-67.7490699,9.8563894,POINT
9113616440,nodes,,Bicentenario,,,neighbourhood,,-67.5538695,10.2365988,POINT
9113616444,nodes,,Sector 1 de Girardot,,,neighbourhood,,-67.5705099,10.2384359,POINT
5774986051,nodes,,Parcelamiento La Constancia,,,suburb,,-67.7652812,10.4726201,POINT
5774986052,nodes,,La Oficina,,,suburb,,-67.7749157,10.4481007,POINT
5774984952,nodes,Mariara,Parcelamiento Las Vueltas,,,suburb,,-67.6747084,10.301577,POINT
5774985971,nodes,Mariara,Parcelamiento La Guaricha,,,suburb,,-67.6680994,10.2942722,POINT
5774985982,nodes,Mariara,Natalicio,,,suburb,,-67.6715112,10.2830403,POINT
5774986002,nodes,San Joaquín,El Carmen,,,suburb,,-67.7943456,10.2595406,POINT
5774986010,nodes,San Joaquín,Panamericano,,,suburb,,-67.8043986,10.2699921,POINT
5774986161,nodes,,Cansamacho La Trilla,,,village,,-67.7517414,10.3944128,POINT
5774986479,nodes,,La Cesiva,,,village,,-67.5876439,10.4657097,POINT
5774986519,nodes,,La Chivera,,,village,,-67.5457585,10.5184359,POINT
5412901365,nodes,,La Soledad,,,village,,-67.6049402,10.475542,POINT
9113460576,nodes,,Las Delicias,,,suburb,,-67.562399,10.2947578,POINT
2671356899,nodes,,El Castaño,,,quarter,,-67.5555646,10.3166398,POINT
2671359500,nodes,,Barrio Ojo de Agua,,,quarter,,-67.5571525,10.308301,POINT
12057700715,nodes,,Los Rauseos,,,quarter,,-67.6410078,10.3162347,POINT
5773371960,nodes,Güigüe,5 de Julio,,,suburb,,-67.7738214,10.0786428,POINT
12875846856,nodes,,Sector La Noria,,,quarter,,-68.0187504,10.47108,POINT
12875846857,nodes,,Barrio La Alcantarilla,,,neighbourhood,,-68.0161147,10.4717529,POINT
12875846858,nodes,,Barrio Paralelo 38,,,neighbourhood,,-68.0215967,10.4725544,POINT
12875846859,nodes,,Barrio San Pedro,,,neighbourhood,,-68.0236135,10.4685872,POINT
12875846860,nodes,,San Millán,,,quarter,,-68.0147942,10.4675743,POINT
12875846861,nodes,,Barrio Playa Blanca,,,neighbourhood,,-68.0176162,10.4732287,POINT
1692044165,nodes,,Guaiguaza,,,town,,-68.0566216,10.4361212,POINT
5784038911,nodes,Puerto Cabello,El Polvorín,,,neighbourhood,,-68.0030612,10.4631558,POINT
5784038907,nodes,Puerto Cabello,Bartolomé Salóm,,,suburb,,-68.029448,10.470459,POINT
5784038906,nodes,,Urbanización Cumboto II,,,suburb,,-68.0358339,10.4655007,POINT
5784038904,nodes,,Barrio Valle Verde,,,suburb,,-68.0210352,10.452532,POINT
5784038898,nodes,Puerto Cabello,Valle Seco,,,suburb,,-68.0072808,10.4497255,POINT
5784038899,nodes,Puerto Cabello,Colinas de Santa Cruz,,,suburb,,-68.0404866,10.4574698,POINT
5784038905,nodes,Puerto Cabello,Urbanización San Esteban,,,suburb,,-68.0228162,10.4589469,POINT
5784039254,nodes,,Santa Lucía,,,village,,-67.985394,10.4538192,POINT
10910174750,nodes,,Valle de La Tinaja,,,hamlet,,-68.4264994,10.3765148,POINT
5816397865,nodes,,Las Palmas,,,village,,-68.4195364,10.0928395,POINT
5368785788,nodes,,La Guarura,,,village,,-68.4151167,10.17596,POINT
6554124221,nodes,,Montaña Fresca,,,quarter,,-67.5585877,10.2455325,POINT
5784037914,nodes,Naguanagua,Negra Matea,,,neighbourhood,,-68.0039335,10.292161,POINT
7200871540,nodes,,La Ceiba,,,neighbourhood,,-68.0095615,10.2139899,POINT
13243189169,nodes,,Carabobo,,,state,,-68.0350028,10.1686583,POINT
5370348147,nodes,,La Pastora,,,town,,-68.1137991,10.4287034,POINT
9105613137,nodes,,Urbanización La Belleza,,,quarter,,-68.0405107,10.471203,POINT
9105613140,nodes,,Urbanización Las Llaves,,,neighbourhood,,-68.0295063,10.4653066,POINT
5784038901,nodes,,Barrio Los Cocos,,,neighbourhood,,-68.0423073,10.4622926,POINT
5784038902,nodes,,Urbanización Santa Cruz,,,quarter,,-68.0460483,10.4602266,POINT
5370462785,nodes,,Alpargatón,,,town,,-68.2587463,10.4655616,POINT
5784038885,nodes,,Cariaprima,,,village,,-68.0498421,10.4267343,POINT
5784038895,nodes,Puerto Cabello,San José,,,suburb,,-68.0540586,10.4591157,POINT
5784038896,nodes,Puerto Cabello,El Milagro,,,suburb,,-68.0504751,10.4716073,POINT
5784038900,nodes,Puerto Cabello,La Corina,,,suburb,,-68.0293179,10.4605083,POINT
5784038903,nodes,Puerto Cabello,Las Populares,,,suburb,,-68.045497,10.4530596,POINT
5370348144,nodes,,El Mamón,,,village,,-68.0980975,10.3714504,POINT
7118061777,nodes,,Urbanización Carabobo,,,neighbourhood,,-68.011097,10.2175919,POINT
7118030720,nodes,,El Viñedo,,,neighbourhood,,-68.0131012,10.2126045,POINT
7118030719,nodes,,Guaparo,,,neighbourhood,,-68.0162581,10.2278629,POINT
7118061776,nodes,,Prebo II,,,neighbourhood,,-68.0232639,10.2099318,POINT
8375612387,nodes,,Prebo,,,suburb,,-68.0215219,10.2098796,POINT
7118061775,nodes,,Prebo I,,,neighbourhood,,-68.0154809,10.2078486,POINT
7117991659,nodes,,Sabana Larga,,,neighbourhood,,-68.0218935,10.2058497,POINT
7117991658,nodes,,Urbanización El Parral,,,neighbourhood,,-68.0330153,10.2049625,POINT
7118141765,nodes,,Mañongo,,,quarter,,-68.0008859,10.2375611,POINT
7118093158,nodes,,El Naranjal,,,neighbourhood,,-68.0272441,10.2677904,POINT
5816400385,nodes,,La Emilia,,,village,,-68.1774509,10.2520659,POINT
5816400396,nodes,,Perico,,,village,,-68.2016873,10.2513269,POINT
5816400587,nodes,,Valle Hondo,,,village,,-68.2585931,10.2805489,POINT
5370348139,nodes,,La Entrada,,,town,,-68.053825,10.300103,POINT
5784038572,nodes,,El Salto,,,town,,-68.0758274,10.3037515,POINT
5784037912,nodes,Naguanagua,Malagón,,,neighbourhood,,-68.0181813,10.2951167,POINT
5784037910,nodes,Naguanagua,Lorenzo Fernández,,,neighbourhood,,-68.0141258,10.2957289,POINT
5784037913,nodes,Naguanagua,Bella Vista,,,neighbourhood,,-68.0082894,10.29461,POINT
5784037903,nodes,Naguanagua,González Plaza,,,neighbourhood,,-68.0009508,10.2845815,POINT
5816399723,nodes,,Las Marías,,,village,,-68.1127668,10.2827447,POINT
5816400368,nodes,,La Guadalupe,,,village,,-68.1738353,10.2901447,POINT
5370348140,nodes,,Las Trincheras,,,town,,-68.0864943,10.3056553,POINT
5816400733,nodes,,Canoabito,,,village,,-68.260814,10.3155949,POINT
5816400735,nodes,,Los Rastrojos,,,village,,-68.2625413,10.3298338,POINT
5370198002,nodes,,La Sabana,,,village,,-68.3044571,10.3357738,POINT
3247435822,nodes,,Canoabo,,,town,,-68.2819486,10.3028189,POINT
9780304742,nodes,,Aguacatal,,,neighbourhood,,-67.6020443,10.2183416,POINT
9780304744,nodes,,Antiguo La Tablantera,,,neighbourhood,,-67.6035721,10.2137628,POINT
3869312673,nodes,,Urbanización Safari Country Club,,,suburb,,-68.1178381,10.0653971,POINT
9107435730,nodes,,La Arenera,,,suburb,,-68.0922961,10.0597551,POINT
5372748585,nodes,,El Trompillo,,,village,,-67.7710925,10.0566558,POINT
5816397592,nodes,,El Amparo,,,village,,-68.2491946,10.0468986,POINT
5773600939,nodes,,Las Rosas,,,village,,-67.9391957,10.0489164,POINT
5372748595,nodes,,Guacamaya,,,town,,-67.6589303,10.049148,POINT
5773371556,nodes,,Sabanita,,,village,,-67.8732348,10.0533956,POINT
5372687777,nodes,,Jabillal,,,village,,-67.8828305,9.9992909,POINT
2351588746,nodes,,Buena Vista,,,village,,-67.9145771,9.9941911,POINT
5773376460,nodes,,El Barbasco,,,village,,-67.7461651,9.9597736,POINT
5372748615,nodes,,Casupito,,,village,,-67.6049182,9.9600631,POINT
5372687781,nodes,,Las Piedras,,,village,,-67.7711647,9.9402012,POINT
5773594641,nodes,,Naranjal,,,village,,-67.8781486,9.9642646,POINT
5372687798,nodes,,Lagunita,,,village,,-67.8802985,9.9238207,POINT
5773595586,nodes,,Pacaragua,,,village,,-67.8398681,9.926665,POINT
5818219654,nodes,,Serrano,,,village,,-68.2202804,9.8141629,POINT
5818214388,nodes,,Garrido,,,village,,-68.1727409,9.8648351,POINT
5818220002,nodes,,El Rincón,,,village,,-68.182236,9.8455651,POINT
5818220004,nodes,,Rondón,,,village,,-68.1507683,9.8780688,POINT
5818220145,nodes,,Los Colorados,,,village,,-68.190229,9.9102839,POINT
5818220269,nodes,,Aguirre,,,town,,-68.2470918,9.9088254,POINT
5818220309,nodes,,El Bajío,,,village,,-68.2534111,9.9297404,POINT
2335470971,nodes,,Cachinche,,,village,,-68.164185,9.9385296,POINT
5818220574,nodes,,Quintana,,,village,,-68.1619048,9.9748314,POINT
5370281641,nodes,,El Naipe,,,village,,-68.192405,9.9886092,POINT
5820617871,nodes,El Naipe,El Morro,,,suburb,,-68.1962264,9.9926463,POINT
9737553799,nodes,,Zona Industrial I,,,neighbourhood,,-68.2947614,9.9201757,POINT
9737553800,nodes,,Casco Central,,,suburb,,-68.3071879,9.9153621,POINT
5818218331,nodes,Tinaquillo,San Isidro,,,suburb,,-68.2980538,9.9302371,POINT
3794321039,nodes,,Urb. Villa Clara,,,neighbourhood,,-68.3218444,9.9056614,POINT
3794320674,nodes,Tinaquillo,Urbanización Apamates II,,,quarter,,-68.3123551,9.9028752,POINT
5818218332,nodes,Tinaquillo,Los Apamates,,,suburb,,-68.3264315,9.8918092,POINT
3794320742,nodes,Tinaquillo,Barrio Las Grajitas,,,suburb,,-68.3149837,9.8965338,POINT
5818218330,nodes,Tinaquillo,Punta de Mata,,,suburb,,-68.2983756,9.9394523,POINT
5818220468,nodes,,Marta,,,village,,-68.2857371,9.9630177,POINT
7118106784,nodes,,Michelena,,,neighbourhood,,-67.9931494,10.1761311,POINT
7118139585,nodes,,San Blas,,,suburb,,-67.9931525,10.1836742,POINT
7118146868,nodes,,Santa Inés,,,neighbourhood,,-67.9723435,10.1382899,POINT
9108013095,nodes,,Urbanización Industrial Aeropuerto,,,neighbourhood,,-67.9562008,10.1475502,POINT
7118106782,nodes,,Parque Valencia,,,neighbourhood,,-67.9643893,10.1541369,POINT
9108013093,nodes,,Urbanización Los Bucares,,,quarter,,-67.9264498,10.1370313,POINT
2333624261,nodes,,La Glorieta,,,village,,-67.8998749,10.1385611,POINT
7118139586,nodes,,Flor Amarillo,,,suburb,,-67.9361145,10.1407681,POINT
5372671847,nodes,,El Roble,,,suburb,,-67.911858,10.1580231,POINT
5372748586,nodes,,Pedernales,,,town,,-67.7692793,10.0399749,POINT
5773371263,nodes,,Las Minas,,,village,,-67.877934,10.0036348,POINT
5773372473,nodes,,La Sapera,,,village,,-67.7696908,10.0143694,POINT
5370250277,nodes,,La Mona,,,village,,-68.1947821,10.1416905,POINT
5816400451,nodes,,Reyes Arriba,,,village,,-68.2617474,10.1494934,POINT
5816400448,nodes,,Alto de Reyes,,,town,,-68.2842887,10.1557771,POINT
5816400452,nodes,,Paso Real,,,village,,-68.3323538,10.1555659,POINT
3845327357,nodes,,Miranda,,,town,,-68.3948126,10.1490678,POINT
5816397608,nodes,,San Roque,,,suburb,,-68.3959544,10.1299868,POINT
5816400439,nodes,,El Caracaro,,,village,,-68.1875682,10.1830966,POINT
5816400443,nodes,,Banco Largo,,,village,,-68.2489908,10.1621452,POINT
5412943666,nodes,,Los Tanques,,,suburb,,-67.5240086,10.0393361,POINT
5773378447,nodes,,Sabaneta,,,village,,-67.5207818,9.9498614,POINT
5773378449,nodes,,Santa Rosa del Sur,,,village,,-67.5327659,9.9052743,POINT
5773591192,nodes,,La Pavona,,,village,,-67.5735355,10.0505855,POINT
5773594589,nodes,,La Florida,,,village,,-67.7202845,10.0930931,POINT
5773594579,nodes,,Agua Clara,,,village,,-67.6526499,10.0660723,POINT
5773594581,nodes,,Asentamiento Arenales,,,village,,-67.6017523,10.1057259,POINT
5412943665,nodes,,La Huérfana,,,village,,-67.5946646,10.123603,POINT
9108005403,nodes,,Zona Industrial Castillete,,,suburb,,-67.9593122,10.2045851,POINT
5251331789,nodes,,Los Magallanes,"3000",,neighbourhood,,-67.9686085,10.2116723,POINT
12258977446,nodes,,Barrio Bello Monte 1,,,quarter,,-67.9798962,10.1689262,POINT
5774986025,nodes,Yagua,Negro Primero,,,suburb,,-67.8838992,10.2362926,POINT
5773371793,nodes,,Cogollal,,,village,,-67.8462625,10.0602992,POINT
5773372387,nodes,,Agua Blanca,,,village,,-67.8539229,10.0324146,POINT
2334720073,nodes,,El Vigia,,,neighbourhood,,-68.0983525,10.1242269,POINT
2334681140,nodes,,Bajos de Guataparo,,,neighbourhood,,-68.0735043,10.1066867,POINT
2334658545,nodes,,La Esperanza,,,quarter,,-68.0916924,10.0851735,POINT
5370280363,nodes,,Los Molinos,,,neighbourhood,,-68.0973582,10.0718602,POINT
5816400061,nodes,,Las Vegas del Torito,,,village,,-68.1295896,10.1247376,POINT
5370250309,nodes,,El Rosario,,,quarter,,-68.1115853,10.098355,POINT
5370280364,nodes,,La Yaguara,,,quarter,,-68.1109408,10.0588246,POINT
5370280365,nodes,,Santa Isabel,,,quarter,,-68.1370764,10.0335759,POINT
8375545916,nodes,,El Palotal,,,neighbourhood,,-68.0047165,10.162265,POINT
8375551017,nodes,,Fundación Mendoza,,,neighbourhood,,-68.0046459,10.1576665,POINT
12258821731,nodes,,Araguaney,,,neighbourhood,,-68.0190934,10.1582169,POINT
5818220270,nodes,,Caño de Indio,,,town,,-68.2629705,9.8992077,POINT
11372323660,nodes,,Altos de Caño Claro,,,neighbourhood,,-68.3186295,9.9070933,POINT
11372323661,nodes,,Sol de Villa Clara,,,neighbourhood,,-68.3200467,9.9059425,POINT
8375545913,nodes,,Centro de Valencia,,,suburb,,-68.0033919,10.1826858,POINT
8375545914,nodes,,Candelaria,,,quarter,,-68.0055554,10.1769113,POINT
5372748598,nodes,,Cocotero,,,village,,-67.6462671,9.9568612,POINT
5816396598,nodes,,Palma Bonita,,,village,,-68.2029855,10.0314109,POINT
5816400075,nodes,,Pueblo Nuevo,,,quarter,,-68.1592441,10.0236668,POINT
5818220551,nodes,,Gualembe,,,village,,-68.1754446,10.0010991,POINT
5370280367,nodes,,Campo Carabobo,,,town,,-68.1585555,10.009107,POINT
5816396597,nodes,,Santo Domingo,,,village,,-68.2401502,10.0060966,POINT
5816400085,nodes,,Aguita de Dios,,,village,,-68.1952983,10.1171753,POINT
427733456,nodes,,El Copey,,,village,,-67.746204,10.0848703,POINT
5773370880,nodes,,El Portachuelo,,,town,,-67.8637934,10.0926494,POINT
5372717327,nodes,Güigüe,La Aduana,,,suburb,,-67.7578937,10.0839224,POINT
427733472,nodes,,Güigüe,"162920",,town,,-67.7762937,10.0842357,POINT
5773371959,nodes,Güigüe,La Bolivariana,,,suburb,,-67.7699161,10.0764773,POINT
5773371927,nodes,,El Hatico,,,village,,-67.8248692,10.0719456,POINT
5784037904,nodes,Naguanagua,Las Palmeras,,,neighbourhood,,-68.0229235,10.2909998,POINT
5784037909,nodes,Naguanagua,Arturo Ramírez,,,neighbourhood,,-68.0115509,10.2919709,POINT
7118058565,nodes,,Los Colorados,,,neighbourhood,,-68.0092641,10.1924616,POINT
5370198000,nodes,,Las Rosas,,,village,,-68.2655329,10.2675617,POINT
5370250279,nodes,,Casupito,,,town,,-68.1873953,10.1690798,POINT
8425830071,nodes,,Sansur,,,neighbourhood,,-67.9626279,10.2412241,POINT
9229968241,nodes,,Asentamiento Campesino Maco Maco,,,suburb,,-67.9499889,10.246956,POINT
12295726327,nodes,,Fundación Mendoza,,,quarter,,-67.5895863,10.233397,POINT
7639645405,nodes,,Urbanizacion La Gaviota,,,neighbourhood,,-67.9628769,10.2239975,POINT
7637085141,nodes,,Conjunto Residencial Los Andes I,,,neighbourhood,,-67.9627448,10.222931,POINT
7637085142,nodes,,Conjunto Residencial Los Andes II,,,neighbourhood,,-67.9606522,10.2237797,POINT
10729799137,nodes,,Caño Rico,,,quarter,,-67.5965381,10.1376227,POINT
8375585753,nodes,,Los Parques,,,neighbourhood,,-68.0345767,10.1399109,POINT
5154800582,nodes,,Urbanización Las Acacias,,,neighbourhood,,-68.0388341,10.1459219,POINT
7118058558,nodes,,Los Mangos,,,neighbourhood,,-68.0231499,10.1976781,POINT
7118079202,nodes,,Agua Blanca,,,neighbourhood,,-68.0148146,10.1988312,POINT
8425855819,nodes,,Campo Alegre,,,neighbourhood,,-68.0159801,10.1962595,POINT
7118003856,nodes,,Terrazas de Los Nísperos,,,neighbourhood,,-68.016088,10.1929577,POINT
